Order Date,Customer ID,City,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
14-07-2011,ST-20530,Philadelphia,Pennsylvania,Technology,Phones,13.494,1,0.4,-2.249
14-07-2011,ST-20530,Philadelphia,Pennsylvania,Technology,Phones,23.988,2,0.4,-13.993
14-07-2011,ST-20530,Philadelphia,Pennsylvania,Furniture,Furnishings,31.984,2,0.2,1.1994
14-07-2011,ST-20530,Philadelphia,Pennsylvania,Office Supplies,Art,41.584,2,0.2,4.6782
1/12/2014,BP-11095,El Paso,Texas,Technology,Accessories,95.976,3,0.2,-10.7973
3/9/2013,TA-21385,Chicago,Illinois,Furniture,Furnishings,84.272,2,0.6,-75.8448
15-06-2011,PS-18760,El Paso,Texas,Office Supplies,Paper,36.544,2,0.2,11.8768
6/11/2013,NP-18700,Seattle,Washington,Technology,Accessories,479.72,4,0,52.7692
27-06-2014,SC-20260,New York City,New York,Office Supplies,Binders,102.368,2,0.2,37.1084
27-06-2014,SC-20260,New York City,New York,Office Supplies,Supplies,28.4,5,0,8.236
27-06-2014,SC-20260,New York City,New York,Office Supplies,Storage,713.88,4,0,214.164
27-06-2014,SC-20260,New York City,New York,Office Supplies,Paper,68.52,3,0,31.5192
25-07-2012,RD-19930,Los Angeles,California,Technology,Phones,623.96,5,0.2,38.9975
23-09-2011,TH-21115,Newark,Delaware,Office Supplies,Binders,11.12,4,0,5.4488
1/10/2013,GM-14680,New York City,New York,Furniture,Bookcases,523.92,5,0.2,-26.196
9/11/2012,JO-15550,Roseville,California,Office Supplies,Fasteners,2.48,2,0,1.1656
25-04-2012,ZC-21910,Aurora,Illinois,Office Supplies,Storage,221.024,2,0.2,-55.256
25-04-2012,ZC-21910,Aurora,Illinois,Furniture,Chairs,128.058,3,0.3,-23.7822
20-11-2014,AP-10720,New York City,New York,Office Supplies,Binders,58.408,7,0.2,18.2525
20-11-2014,AP-10720,New York City,New York,Furniture,Tables,79.974,3,0.4,-29.3238
20-11-2012,GK-14620,Dallas,Texas,Technology,Machines,479.988,2,0.4,55.9986
2/10/2012,HM-14980,Los Angeles,California,Office Supplies,Binders,11.808,3,0.2,4.1328
2/10/2012,HM-14980,Los Angeles,California,Office Supplies,Binders,53.568,4,0.2,19.4184
2/10/2012,HM-14980,Los Angeles,California,Technology,Phones,503.96,5,0.2,50.396
25-04-2012,LS-16945,Los Angeles,California,Office Supplies,Envelopes,21.34,2,0,9.8164
15-07-2013,AR-10570,Columbus,Georgia,Office Supplies,Binders,36.4,5,0,17.108
15-07-2013,AR-10570,Columbus,Georgia,Furniture,Furnishings,51.75,1,0,15.525
27-09-2012,RH-19510,San Francisco,California,Office Supplies,Storage,15.51,1,0,4.3428
27-09-2012,RH-19510,San Francisco,California,Office Supplies,Paper,146.82,3,0,73.41
27-09-2012,RH-19510,San Francisco,California,Office Supplies,Paper,12.96,2,0,6.2208
11/11/2014,TB-21190,Riverside,California,Office Supplies,Art,7.8,3,0,2.106
17-07-2013,JD-15895,Columbia,South Carolina,Office Supplies,Envelopes,10.2,5,0,4.794
17-07-2013,JD-15895,Columbia,South Carolina,Office Supplies,Art,22.32,3,0,5.58
17-07-2013,JD-15895,Columbia,South Carolina,Office Supplies,Binders,24.1,5,0,11.086
17-07-2013,JD-15895,Columbia,South Carolina,Technology,Accessories,75.98,2,0,18.2352
17-07-2013,JD-15895,Columbia,South Carolina,Office Supplies,Binders,6.46,2,0,3.1654
17-07-2013,JD-15895,Columbia,South Carolina,Office Supplies,Paper,60.12,9,0,28.8576
16-10-2012,MP-17965,New York City,New York,Technology,Phones,824.97,3,0,214.4922
10/1/2013,JB-16000,Longview,Washington,Furniture,Furnishings,24.85,5,0,7.7035
20-09-2014,AB-10105,Phoenix,Arizona,Office Supplies,Storage,12.624,2,0.2,-2.5248
20-09-2014,AB-10105,Phoenix,Arizona,Technology,Accessories,89.584,2,0.2,4.4792
20-09-2014,AB-10105,Phoenix,Arizona,Technology,Phones,471.92,2,0.2,29.495
20-09-2014,AB-10105,Phoenix,Arizona,Office Supplies,Binders,18.18,4,0.7,-13.938
16-09-2014,CC-12145,Houston,Texas,Office Supplies,Art,31.744,2,0.2,8.3328
28-06-2012,CY-12745,Gilbert,Arizona,Office Supplies,Labels,5.904,2,0.2,1.9926
28-06-2012,CY-12745,Gilbert,Arizona,Furniture,Furnishings,621.76,4,0.2,46.632
26-11-2013,EP-13915,Jonesboro,Arkansas,Technology,Phones,59.98,2,0,17.994
26-11-2014,DL-13315,Atlanta,Georgia,Office Supplies,Paper,48.87,9,0,23.9463
15-01-2014,SO-20335,Los Angeles,California,Office Supplies,Paper,154.9,5,0,69.705
7/11/2011,BP-11095,New York City,New York,Office Supplies,Fasteners,5.92,4,0,2.8416
7/11/2011,BP-11095,New York City,New York,Office Supplies,Paper,30.18,3,0,13.8828
2/9/2013,JA-15970,Detroit,Michigan,Office Supplies,Binders,24.1,5,0,11.086
2/9/2013,JA-15970,Detroit,Michigan,Technology,Phones,8.78,1,0,2.2828
2/9/2013,JA-15970,Detroit,Michigan,Office Supplies,Appliances,376.74,4,0.1,71.162
2/9/2013,JA-15970,Detroit,Michigan,Office Supplies,Binders,29.52,4,0,14.4648
2/9/2013,JA-15970,Detroit,Michigan,Office Supplies,Art,11.96,2,0,2.99
2/9/2013,JA-15970,Detroit,Michigan,Office Supplies,Binders,26.4,5,0,12.672
12/11/2014,BB-11545,Fort Lauderdale,Florida,Office Supplies,Appliances,1158.12,5,0.2,130.2885
12/12/2014,DK-13375,Abilene,Texas,Office Supplies,Appliances,1.392,2,0.8,-3.7584
8/11/2012,RH-19600,Hampton,Virginia,Office Supplies,Appliances,44.43,3,0,18.6606
8/11/2012,RH-19600,Hampton,Virginia,Technology,Phones,226.2,5,0,58.812
8/11/2012,RH-19600,Hampton,Virginia,Furniture,Furnishings,186.54,3,0,41.0388
8/11/2012,RH-19600,Hampton,Virginia,Office Supplies,Art,265.86,7,0,79.758
8/11/2012,RH-19600,Hampton,Virginia,Office Supplies,Art,27.9,5,0,6.975
19-11-2012,AG-10300,Las Vegas,Nevada,Office Supplies,Appliances,31.08,4,0,8.3916
24-12-2014,JB-15400,Rockford,Illinois,Office Supplies,Binders,13.84,4,0.8,-22.144
24-12-2014,JB-15400,Rockford,Illinois,Office Supplies,Paper,175.872,4,0.2,63.7536
17-09-2013,BC-11125,Laguna Niguel,California,Office Supplies,Paper,12.96,2,0,6.3504
27-05-2014,KC-16675,Louisville,Kentucky,Office Supplies,Appliances,208.44,3,0,62.532
27-05-2014,KC-16675,Louisville,Kentucky,Office Supplies,Supplies,25.76,2,0,0.7728
30-03-2012,DR-12940,Normal,Illinois,Furniture,Chairs,366.744,4,0.3,-110.0232
19-08-2011,DW-13195,Los Angeles,California,Furniture,Furnishings,289.24,7,0,26.0316
19-08-2011,DW-13195,Los Angeles,California,Office Supplies,Binders,69.456,2,0.2,22.5732
23-12-2011,ME-18010,Port Arthur,Texas,Office Supplies,Paper,5.184,1,0.2,1.8144
1/11/2012,JF-15490,New York City,New York,Furniture,Chairs,205.164,2,0.1,13.6776
15-12-2011,SP-20860,Chicago,Illinois,Furniture,Furnishings,8.544,2,0.6,-7.476
21-08-2012,KN-16390,Springfield,Ohio,Office Supplies,Binders,12.828,2,0.7,-8.9796
21-08-2012,KN-16390,Springfield,Ohio,Furniture,Chairs,598.458,3,0.3,-42.747
21-08-2012,KN-16390,Springfield,Ohio,Furniture,Furnishings,25.984,1,0.2,-3.8976
23-05-2011,GT-14710,New York City,New York,Office Supplies,Binders,17.96,5,0.2,5.837
23-05-2011,GT-14710,New York City,New York,Office Supplies,Supplies,5.04,2,0,0.1512
23-05-2011,GT-14710,New York City,New York,Office Supplies,Appliances,208.16,1,0,56.2032
10/12/2014,DB-12910,Salinas,California,Furniture,Bookcases,148.257,3,0.15,15.6978
11/3/2011,FM-14215,Richmond,Kentucky,Office Supplies,Appliances,146.76,3,0,38.1576
11/3/2011,FM-14215,Richmond,Kentucky,Technology,Accessories,32.96,2,0,14.1728
11/3/2011,FM-14215,Richmond,Kentucky,Technology,Phones,587.97,3,0,164.6316
11/3/2011,FM-14215,Richmond,Kentucky,Office Supplies,Paper,14.94,3,0,7.0218
24-06-2013,SM-20005,New York City,New York,Office Supplies,Labels,25.83,7,0,12.1401
23-08-2011,AP-10915,Denver,Colorado,Office Supplies,Paper,15.552,3,0.2,5.4432
23-08-2011,AP-10915,Denver,Colorado,Office Supplies,Supplies,6.8,1,0.2,0.51
23-08-2011,AP-10915,Denver,Colorado,Furniture,Furnishings,4.224,3,0.2,1.2672
23-08-2011,AP-10915,Denver,Colorado,Technology,Phones,143.64,9,0.2,10.773
23-08-2011,AP-10915,Denver,Colorado,Office Supplies,Paper,31.104,6,0.2,10.8864
23-08-2011,AP-10915,Denver,Colorado,Office Supplies,Paper,223.056,9,0.2,69.705
7/2/2014,SP-20545,New York City,New York,Technology,Phones,227.46,6,0,65.9634
7/2/2014,SP-20545,New York City,New York,Office Supplies,Binders,46.24,4,0.2,15.606
30-01-2014,RD-19585,New York City,New York,Office Supplies,Labels,5.22,2,0,2.4012
21-12-2013,MC-17575,Fremont,Nebraska,Office Supplies,Paper,33.9,5,0,15.594
12/11/2013,EB-13750,New York City,New York,Office Supplies,Storage,28.14,3,0,7.8792
12/11/2013,EB-13750,New York City,New York,Technology,Accessories,36,2,0,6.48
12/11/2013,EB-13750,New York City,New York,Office Supplies,Art,92.94,3,0,25.0938
12/11/2013,EB-13750,New York City,New York,Furniture,Chairs,245.646,3,0.1,8.1882
12/11/2013,EB-13750,New York City,New York,Office Supplies,Binders,55.008,3,0.2,17.19
12/11/2013,EB-13750,New York City,New York,Office Supplies,Binders,35.232,3,0.2,11.4504
10/11/2014,JE-15610,San Diego,California,Furniture,Chairs,523.392,3,0.2,52.3392
2/5/2011,CS-11860,Lakeland,Florida,Technology,Copiers,479.984,2,0.2,89.997
23-09-2014,PB-19105,Smyrna,Georgia,Office Supplies,Paper,12.96,2,0,6.2208
23-09-2014,PB-19105,Smyrna,Georgia,Office Supplies,Art,17.94,3,0,6.4584
18-12-2014,AT-10735,New York City,New York,Office Supplies,Storage,166.72,2,0,41.68
18-12-2014,AT-10735,New York City,New York,Office Supplies,Binders,24.816,3,0.2,8.3754
18-12-2014,AT-10735,New York City,New York,Furniture,Furnishings,124.36,2,0,27.3592
19-07-2014,SV-20365,Philadelphia,Pennsylvania,Technology,Copiers,599.97,5,0.4,69.9965
19-07-2014,SV-20365,Philadelphia,Pennsylvania,Furniture,Chairs,198.744,4,0.3,-14.196
19-07-2014,SV-20365,Philadelphia,Pennsylvania,Office Supplies,Supplies,9.184,2,0.2,1.148
4/11/2013,PJ-18835,Dallas,Texas,Office Supplies,Paper,9.248,2,0.2,3.3524
8/4/2011,NM-18445,Concord,California,Furniture,Tables,99.592,1,0.2,2.4898
8/4/2011,NM-18445,Concord,California,Technology,Accessories,399.96,4,0,139.986
15-08-2013,TR-21325,Nashville,Tennessee,Office Supplies,Paper,15.552,3,0.2,5.4432
25-09-2011,BF-11005,Aurora,Colorado,Office Supplies,Art,14.576,2,0.2,2.3686
12/12/2013,WB-21850,Anaheim,California,Office Supplies,Binders,209.6,5,0.2,68.12
12/12/2013,WB-21850,Anaheim,California,Office Supplies,Art,23.32,2,0,6.0632
12/12/2013,WB-21850,Anaheim,California,Office Supplies,Paper,30.98,1,0,13.941
12/12/2013,WB-21850,Anaheim,California,Technology,Accessories,119.96,4,0,25.1916
12/12/2013,WB-21850,Anaheim,California,Furniture,Chairs,363.92,5,0.2,-31.843
12/12/2013,WB-21850,Anaheim,California,Office Supplies,Binders,35.808,3,0.2,11.19
12/12/2013,WB-21850,Anaheim,California,Office Supplies,Binders,122.688,9,0.2,39.8736
12/12/2013,WB-21850,Anaheim,California,Furniture,Tables,892.136,7,0.2,111.517
12/12/2013,WB-21850,Anaheim,California,Office Supplies,Storage,50.22,3,0,2.0088
12/12/2013,WB-21850,Anaheim,California,Office Supplies,Appliances,83.42,2,0,24.1918
12/12/2013,WB-21850,Anaheim,California,Office Supplies,Binders,5.872,2,0.2,2.1286
3/2/2012,KH-16630,Pleasant Grove,Utah,Office Supplies,Binders,12.144,3,0.2,4.0986
30-12-2013,KL-16645,Springfield,Oregon,Office Supplies,Envelopes,27.792,3,0.2,10.422
1/9/2014,MG-17890,Salem,Oregon,Office Supplies,Supplies,6.208,2,0.2,0.6984
5/2/2014,JF-15355,Rochester,New York,Office Supplies,Appliances,32.67,3,0,8.4942
6/12/2011,RS-19765,Los Angeles,California,Office Supplies,Storage,1261.33,7,0,327.9458
31-05-2013,NL-18310,Los Angeles,California,Office Supplies,Paper,38.88,6,0,18.6624
22-05-2013,AS-10285,Dallas,Texas,Office Supplies,Binders,1.964,2,0.8,-3.2406
22-05-2013,AS-10285,Dallas,Texas,Office Supplies,Paper,82.656,9,0.2,30.996
9/8/2011,GM-14500,Fresno,California,Office Supplies,Paper,5.98,1,0,2.691
6/9/2013,SU-20665,Chicago,Illinois,Office Supplies,Paper,9.248,2,0.2,3.3524
24-07-2013,CK-12205,Mcallen,Texas,Office Supplies,Art,4.448,2,0.2,0.3336
24-07-2013,CK-12205,Mcallen,Texas,Office Supplies,Paper,5.184,1,0.2,1.8144
24-07-2013,CK-12205,Mcallen,Texas,Office Supplies,Art,175.92,5,0.2,15.393
24-07-2013,CK-12205,Mcallen,Texas,Office Supplies,Binders,4.752,4,0.8,-8.316
24-07-2013,CK-12205,Mcallen,Texas,Office Supplies,Supplies,13.344,2,0.2,1.0008
13-05-2013,JM-15580,Seattle,Washington,Office Supplies,Envelopes,54.9,5,0,26.901
3/9/2013,JE-15715,Charlotte,North Carolina,Office Supplies,Binders,22.911,7,0.7,-17.5651
3/9/2013,JE-15715,Charlotte,North Carolina,Office Supplies,Appliances,309.456,9,0.2,34.8138
3/9/2013,JE-15715,Charlotte,North Carolina,Office Supplies,Art,19.456,4,0.2,3.4048
3/9/2013,JE-15715,Charlotte,North Carolina,Furniture,Tables,472.518,3,0.4,-149.6307
3/9/2013,JE-15715,Charlotte,North Carolina,Technology,Accessories,1012.68,3,0.2,303.804
3/9/2013,JE-15715,Charlotte,North Carolina,Office Supplies,Binders,17.22,5,0.7,-12.628
22-07-2014,AR-10825,Concord,California,Office Supplies,Art,3.52,2,0,1.6896
22-07-2014,AR-10825,Concord,California,Technology,Phones,1626.192,9,0.2,121.9644
26-09-2014,AH-10075,Chester,Pennsylvania,Office Supplies,Binders,8.595,5,0.7,-6.303
26-09-2014,AH-10075,Chester,Pennsylvania,Office Supplies,Supplies,190.896,2,0.2,-42.9516
4/8/2014,GA-14515,Los Angeles,California,Office Supplies,Storage,99.87,3,0,23.9688
25-10-2012,JF-15415,Sparks,Nevada,Office Supplies,Art,79.36,4,0,23.808
16-06-2014,KH-16690,Los Angeles,California,Technology,Phones,119.96,1,0.2,7.4975
9/1/2012,CC-12685,Henderson,Kentucky,Office Supplies,Paper,106.32,3,0,49.9704
9/1/2012,CC-12685,Henderson,Kentucky,Office Supplies,Appliances,163.44,3,0,45.7632
9/1/2012,CC-12685,Henderson,Kentucky,Office Supplies,Art,42.76,2,0,11.1176
9/1/2012,CC-12685,Henderson,Kentucky,Office Supplies,Paper,51.55,5,0,24.2285
9/2/2012,JF-15565,Decatur,Illinois,Technology,Accessories,479.952,6,0.2,89.991
20-08-2013,RP-19390,New York City,New York,Office Supplies,Binders,146.688,6,0.2,55.008
20-08-2013,RP-19390,New York City,New York,Office Supplies,Binders,276.784,2,0.2,89.9548
20-08-2013,RP-19390,New York City,New York,Office Supplies,Binders,25.32,5,0.2,9.1785
7/11/2014,CD-11980,New York City,New York,Office Supplies,Paper,318.96,9,0,149.9112
26-12-2012,DF-13135,New York City,New York,Office Supplies,Paper,212.64,6,0,99.9408
23-11-2011,SM-20005,Scottsdale,Arizona,Office Supplies,Envelopes,23.472,3,0.2,8.802
2/8/2013,SG-20890,Amarillo,Texas,Office Supplies,Paper,19.648,2,0.2,6.6312
21-09-2011,LH-16750,Philadelphia,Pennsylvania,Office Supplies,Binders,6.57,3,0.7,-5.037
5/9/2014,EJ-14155,Santa Ana,California,Office Supplies,Storage,421.1,2,0,105.275
20-06-2014,KH-16330,Newark,Ohio,Furniture,Chairs,760.116,6,0.3,-43.4352
20-06-2014,KH-16330,Newark,Ohio,Furniture,Furnishings,38.784,3,0.2,7.272
20-06-2014,KH-16330,Newark,Ohio,Technology,Accessories,122.328,9,0.2,1.5291
20-04-2013,KM-16720,New York City,New York,Technology,Phones,25.98,2,0,0.7794
20-04-2013,KM-16720,New York City,New York,Office Supplies,Art,3.28,2,0,1.476
20-04-2013,KM-16720,New York City,New York,Office Supplies,Storage,459.88,4,0,13.7964
20-04-2013,KM-16720,New York City,New York,Office Supplies,Supplies,7.76,2,0,2.2504
20-04-2013,KM-16720,New York City,New York,Office Supplies,Art,71.96,2,0,17.99
20-04-2013,KM-16720,New York City,New York,Office Supplies,Supplies,54.9,5,0,15.372
20-04-2013,KM-16720,New York City,New York,Office Supplies,Binders,9.28,2,0.2,3.248
6/5/2013,LW-16990,Henderson,Nevada,Furniture,Tables,1685.88,6,0,320.3172
6/5/2013,LW-16990,Henderson,Nevada,Office Supplies,Binders,5.728,2,0.2,2.0048
18-10-2011,IG-15085,Seattle,Washington,Office Supplies,Paper,61.96,2,0,27.882
18-10-2011,IG-15085,Seattle,Washington,Office Supplies,Binders,1.344,1,0.2,0.4704
14-02-2014,JP-15460,New York City,New York,Office Supplies,Paper,17.94,3,0,8.7906
18-11-2014,GG-14650,Seattle,Washington,Office Supplies,Binders,13.904,2,0.2,4.5188
21-01-2011,MM-18280,Smyrna,Tennessee,Office Supplies,Binders,67.194,1,0.7,-51.5154
2/12/2014,SO-20335,Seattle,Washington,Office Supplies,Paper,41.86,7,0,18.837
2/12/2014,SO-20335,Seattle,Washington,Furniture,Bookcases,141.96,2,0,41.1684
9/8/2012,MF-18250,New York City,New York,Furniture,Furnishings,10.02,3,0,4.4088
9/8/2012,MF-18250,New York City,New York,Office Supplies,Paper,144.12,3,0,69.1776
28-09-2013,JG-15160,Atlanta,Georgia,Office Supplies,Paper,17.94,3,0,8.7906
28-09-2013,JG-15160,Atlanta,Georgia,Office Supplies,Art,13.89,3,0,4.5837
15-11-2013,JM-16195,Newark,Delaware,Office Supplies,Paper,16.45,5,0,7.567
15-11-2013,JM-16195,Newark,Delaware,Furniture,Furnishings,19.92,4,0,6.5736
17-04-2013,PK-19075,Nashville,Tennessee,Technology,Accessories,35.168,4,0.2,8.3524
17-04-2013,PK-19075,Nashville,Tennessee,Office Supplies,Paper,123.088,7,0.2,40.0036
27-11-2014,TT-21460,Richmond,Indiana,Furniture,Tables,257.94,3,0,67.0644
27-11-2014,TT-21460,Richmond,Indiana,Technology,Phones,1879.96,4,0,545.1884
27-11-2014,TT-21460,Richmond,Indiana,Furniture,Furnishings,27.46,2,0,9.8856
27-11-2014,TT-21460,Richmond,Indiana,Technology,Phones,89.98,2,0,43.1904
27-11-2014,TT-21460,Richmond,Indiana,Furniture,Chairs,828.6,3,0,240.294
20-11-2012,SS-20875,Miami,Florida,Office Supplies,Binders,7.23,5,0.7,-5.784
20-11-2012,SS-20875,Miami,Florida,Office Supplies,Storage,17.44,2,0.2,1.308
20-11-2012,SS-20875,Miami,Florida,Office Supplies,Binders,62.88,4,0.7,-50.304
20-11-2012,SS-20875,Miami,Florida,Furniture,Bookcases,290.352,3,0.2,-36.294
8/9/2014,TG-21640,Saint Charles,Missouri,Technology,Accessories,113.52,4,0,46.5432
8/9/2014,TG-21640,Saint Charles,Missouri,Furniture,Furnishings,135.3,5,0,37.884
24-11-2011,HP-14815,Virginia Beach,Virginia,Furniture,Furnishings,111.15,5,0,48.906
12/3/2014,MH-17290,Philadelphia,Pennsylvania,Technology,Phones,776.85,5,0.4,-181.265
12/3/2014,MH-17290,Philadelphia,Pennsylvania,Office Supplies,Binders,12.294,1,0.7,-8.6058
12/3/2014,MH-17290,Philadelphia,Pennsylvania,Furniture,Tables,154.764,3,0.4,-46.4292
12/3/2014,MH-17290,Philadelphia,Pennsylvania,Office Supplies,Storage,43.28,1,0.2,3.246
13-06-2013,CB-12415,Long Beach,New York,Office Supplies,Paper,92.94,3,0,41.823
13-06-2013,CB-12415,Long Beach,New York,Office Supplies,Appliances,52.56,3,0,18.396
26-06-2012,VD-21670,Houston,Texas,Technology,Phones,971.88,3,0.2,109.3365
23-12-2014,SR-20425,Tuscaloosa,Alabama,Furniture,Chairs,141.96,2,0,35.49
23-12-2014,AG-10330,Mesa,Arizona,Furniture,Tables,182.55,2,0.5,-135.087
9/10/2011,BP-11095,Jacksonville,North Carolina,Office Supplies,Paper,88.768,2,0.2,31.0688
10/12/2012,JW-16075,Chicago,Illinois,Office Supplies,Appliances,53.088,7,0.8,-108.8304
25-12-2012,LH-16900,Columbus,Georgia,Furniture,Furnishings,275.88,6,0,46.8996
25-12-2012,LH-16900,Columbus,Georgia,Office Supplies,Binders,157.9,5,0,74.213
30-04-2014,KT-16480,Orange,New Jersey,Office Supplies,Labels,4.91,1,0,2.4059
29-03-2013,CC-12220,Los Angeles,California,Office Supplies,Storage,87.92,4,0,0.8792
29-03-2013,CC-12220,Los Angeles,California,Office Supplies,Paper,5.98,1,0,2.9302
13-05-2012,BF-11170,Chicago,Illinois,Technology,Phones,222.384,2,0.2,16.6788
13-05-2012,BF-11170,Chicago,Illinois,Office Supplies,Fasteners,16,4,0.2,5.6
4/7/2011,MS-17770,Richmond,Virginia,Office Supplies,Paper,21.84,3,0,10.92
4/7/2011,MS-17770,Richmond,Virginia,Office Supplies,Binders,15.6,5,0,7.644
22-04-2011,AH-10030,Troy,New York,Office Supplies,Envelopes,247.84,8,0,121.4416
22-04-2011,AH-10030,Troy,New York,Office Supplies,Binders,9.912,3,0.2,3.3453
20-09-2013,CK-12595,Providence,Rhode Island,Office Supplies,Storage,69.52,2,0,17.38
22-07-2011,NP-18325,San Francisco,California,Office Supplies,Art,11.52,4,0,3.2256
22-07-2011,NP-18325,San Francisco,California,Furniture,Chairs,717.72,3,0.2,71.772
22-07-2011,NP-18325,San Francisco,California,Office Supplies,Storage,236.5,10,0,68.585
22-07-2011,NP-18325,San Francisco,California,Furniture,Tables,170.352,3,0.2,19.1646
9/10/2014,GM-14440,New York City,New York,Furniture,Chairs,145.764,2,0.1,3.2392
26-04-2014,SG-20605,San Francisco,California,Technology,Accessories,107.97,3,0,22.6737
27-03-2014,HK-14890,Houston,Texas,Technology,Accessories,143.96,5,0.2,1.7995
27-03-2014,HK-14890,Houston,Texas,Technology,Copiers,2399.96,5,0.2,569.9905
27-03-2014,HK-14890,Houston,Texas,Office Supplies,Paper,74.352,3,0.2,23.235
27-03-2014,HK-14890,Houston,Texas,Office Supplies,Appliances,87.168,8,0.8,-226.6368
27-03-2014,HK-14890,Houston,Texas,Office Supplies,Storage,32.232,3,0.2,2.4174
5/5/2014,MY-18295,Philadelphia,Pennsylvania,Office Supplies,Binders,2.202,2,0.7,-1.5414
5/5/2014,MY-18295,Philadelphia,Pennsylvania,Office Supplies,Binders,9.396,3,0.7,-7.5168
15-11-2013,RC-19960,Baltimore,Maryland,Technology,Phones,89.97,3,0,25.1916
7/1/2011,JO-15145,Athens,Georgia,Office Supplies,Art,12.78,3,0,5.2398
28-12-2013,MW-18220,Lancaster,Ohio,Technology,Accessories,40,2,0.2,0.5
1/5/2014,NZ-18565,Los Angeles,California,Office Supplies,Binders,23.24,5,0.2,7.553
22-04-2014,JM-15250,Baltimore,Maryland,Furniture,Chairs,908.82,9,0,227.205
18-08-2014,ED-13885,Houston,Texas,Office Supplies,Supplies,5.552,2,0.2,-1.041
18-08-2014,ED-13885,Houston,Texas,Office Supplies,Art,8.016,3,0.2,1.002
18-08-2014,ED-13885,Houston,Texas,Furniture,Chairs,74.592,4,0.3,-2.1312
18-08-2014,ED-13885,Houston,Texas,Furniture,Furnishings,16.784,2,0.6,-22.2388
18-08-2014,ED-13885,Houston,Texas,Office Supplies,Appliances,38.864,4,0.8,-99.1032
13-11-2013,DW-13480,San Diego,California,Technology,Phones,203.976,3,0.2,25.497
13-11-2013,DW-13480,San Diego,California,Furniture,Tables,674.352,3,0.2,-8.4294
2/10/2013,JK-15205,Hialeah,Florida,Office Supplies,Binders,5.388,4,0.7,-4.49
2/10/2013,JK-15205,Hialeah,Florida,Office Supplies,Art,30.976,8,0.2,5.0336
12/2/2013,JS-15880,Atlanta,Georgia,Office Supplies,Storage,1350.12,6,0,175.5156
12/2/2013,JS-15880,Atlanta,Georgia,Office Supplies,Binders,15.92,4,0,7.4824
14-11-2013,PO-19180,Seattle,Washington,Furniture,Furnishings,19.54,2,0,7.2298
26-04-2011,MH-17290,Los Angeles,California,Office Supplies,Art,21.4,5,0,6.206
26-04-2011,MH-17290,Los Angeles,California,Office Supplies,Labels,12.6,2,0,5.796
11/8/2012,PO-19180,New York City,New York,Office Supplies,Art,11.96,2,0,3.1096
11/8/2012,PO-19180,New York City,New York,Technology,Phones,138,2,0,34.5
28-11-2013,HF-14995,Fort Lauderdale,Florida,Technology,Phones,116.76,1,0.2,14.595
28-11-2013,HF-14995,Fort Lauderdale,Florida,Furniture,Tables,331.023,7,0.45,-114.3534
29-10-2013,VB-21745,Rochester,New York,Furniture,Furnishings,756.8,5,0,75.68
29-12-2011,MG-17890,Saint Charles,Illinois,Furniture,Furnishings,8.736,3,0.6,-4.8048
10/9/2012,BO-11425,New York City,New York,Office Supplies,Art,6.08,2,0,2.0672
3/10/2014,CM-12115,San Francisco,California,Furniture,Furnishings,17.46,2,0,5.9364
3/10/2014,CM-12115,San Francisco,California,Technology,Machines,369.16,11,0.2,32.3015
12/9/2013,LC-16930,Phoenix,Arizona,Office Supplies,Art,2.912,2,0.2,0.91
12/9/2013,LC-16930,Phoenix,Arizona,Office Supplies,Paper,20.736,4,0.2,7.2576
12/9/2013,LC-16930,Phoenix,Arizona,Office Supplies,Paper,9.568,2,0.2,2.99
3/6/2013,EH-13765,Seattle,Washington,Office Supplies,Paper,30.18,3,0,13.8828
3/6/2013,EH-13765,Seattle,Washington,Office Supplies,Binders,51.648,12,0.2,18.7224
3/6/2013,EH-13765,Seattle,Washington,Office Supplies,Binders,11.232,3,0.2,3.9312
16-10-2014,MC-17275,Camarillo,California,Office Supplies,Labels,14.73,3,0,7.2177
27-09-2012,HW-14935,Detroit,Michigan,Office Supplies,Art,16.4,5,0,4.756
27-09-2012,HW-14935,Detroit,Michigan,Office Supplies,Paper,25.92,4,0,12.4416
3/5/2012,LC-16870,San Francisco,California,Office Supplies,Art,8.82,3,0,2.5578
3/5/2012,LC-16870,San Francisco,California,Office Supplies,Binders,62.496,2,0.2,21.8736
3/5/2012,LC-16870,San Francisco,California,Technology,Accessories,339.96,4,0,122.3856
3/5/2012,LC-16870,San Francisco,California,Office Supplies,Binders,49.568,2,0.2,17.3488
10/1/2014,BP-11290,Philadelphia,Pennsylvania,Office Supplies,Binders,274.491,3,0.7,-228.7425
28-01-2014,TG-21310,New York City,New York,Technology,Phones,137.94,3,0,35.8644
3/9/2014,MC-18100,Chicago,Illinois,Technology,Accessories,40.68,3,0.2,-7.119
15-07-2013,RB-19360,San Francisco,California,Technology,Phones,110.376,3,0.2,12.4173
15-07-2013,RB-19360,San Francisco,California,Office Supplies,Appliances,151.62,7,0,50.0346
15-07-2013,RB-19360,San Francisco,California,Furniture,Furnishings,30.8,4,0,10.164
25-02-2014,ES-14080,Philadelphia,Pennsylvania,Office Supplies,Paper,123.92,5,0.2,38.725
25-02-2014,ES-14080,Philadelphia,Pennsylvania,Technology,Accessories,1319.8,5,0.2,214.4675
